Record,Sample Date,Sample Year,Sample Time (local),Sample Location,Sample Lat/Long - Latitude,Sample Lat/Long - Longitude,Water Temperature (approximate),Sampling Platform,Continent,Country,Sample waters,"Sample location (Urban, Rural, Remote)",Notes,"Depth of Water Body (approximate, FW only)",Exposed rocks present in sampling area? (FW only),Substrate Type (FW only),Lab Fields,Sample Volume (L),Number of Filters,Sediment Load,Blue–Round,Blue–Round < 1.5 mm new,Blue–Round 1.6-3.1 mm,Blue–Round 3.2-5 mm,Blue–Round 5.1-9.6 mm,Blue–Filament,Blue–Filament  < 1.5 mm new,Blue–Filament 1.6-3.1 mm ,Blue–Filament 3.2-5 mm,Blue–Filament 5.1-9.6 mm,Blue–Other Shape,Blue–Other Shape  < 1.5 mm new,Blue–Other Shape  1.6-3.1 mm,Blue–Other Shape 3.2-5 mm,Blue–Other Shape 5.1-9.6 mm,Red–Round,Red–Round  < 1.5 mm new,Red–Round  1.6-3.1 mm ,Red–Round 3.2-5 mm,Red–Round 5.1-9.6 mm,Red–Filament,Red–Filament  < 1.5 mm new,Red–Filament 1.6-3.1 mm ,Red–Filament 3.2-5 mm,Red–Filament 5.1-9.6 mm,Red–Other Shape,Red–Other Shape  < 1.5 mm new,Red–Other Shape 1.6-3.1 mm ,Red–Other Shape 3.2-5 mm,Red–Other Shape 5.1-9.6 mm,Transparent–Round,Transparent–Round  < 1.5 mm new,Transparent–Round 1.6-3.1 mm,Transparent–Round 3.2-5 mm,Transparent–Round 5.1-9.6 mm,Transparent–Filament,Transparent–Filament  < 1.5 mm new,Transparent–Filament  1.6-3.1 mm,Transparent–Filament 3.2-5 mm,Transparent–Filament 5.1-9.6 mm,Transparent–Other Shape,Transparent–Other Shape  < 1.5 mm new,Transparent–Other Shape  1.6-3.1 mm,Transparent–Other Shape 3.2-5 mm,Transparent–Other Shape 5.1-9.6 mm,Black–Round,Black–Round  < 1.5 mm new,Black–Round  1.6-3.1 mm,Black–Round 3.2-5 mm,Black–Round 5.1-9.6 mm,Black–Filament,Black–Filament  < 1.5 mm new,Black–Filament 1.6-3.1 mm,Black–Filament 3.2-5 mm,Black–Filament 5.1-9.6 mm,Black–Other Shape,Black–Other Shape  < 1.5 mm new,Black–Other Shape 1.6-3.1 mm,Black–Other Shape 3.2-5 mm,Black–Other Shape 5.1-9.6 mm,Green–Round  ,Green–Filament,Green–Other Shape,Other Color–Round,Other Color–Round  < 1.5 mm new,Other Color–Round 1.6-3.1 mm ,Other Color–Round 3.2-5 mm,Other Color–Round 5.1-9.6 mm,Other Color–Filament,Other Color–Filament  < 1.5 mm new,Other Color–Filament 1.6-3.1 mm,Other Color–Filament 3.2-5 mm,Other Color–Filament 5.1-9.6 mm,Other Color–Other Shape,Other Color–Other Shape  < 1.5 mm new,Other Color–Other Shape  1.6-3.1 mm,Other Color–Other Shape 3.2-5 mm,Other Color–Other Shape 5.1-9.6 mm,Total Blue,Total Blue <1.5mm,Total Blue 1.6-3.1 mm,Total Blue 3.2-5 mm,Total Blue 5.1-9.6,Total Red,Total Red <1.5 mm,Total Red 1.6-3.1 mm,Total Red 3.2-5 mm,Total Red 5.1-9.6 mm,Total Transparent,Total Transparent <1.5 mm,Total Transparent 1.6-3.1 mm,Total Transparent 3.2-5 mm,Total Transparent 5.1-9.6 mm,Total Black,Total Black <1.5 mm,Total Black  1.6-3.1 mm ,Total Black 3.2-5 mm,Total Black 5.1-9.6 mm,Total Other Color ,Total Other Color <1.5 mm,Total Other Color  1.6-3.1 mm ,Total Other Color  3.2-5 mm,Total Other Color  5.1-9.6 mm,Total Round,Total Filament,Total Other Shape,Total Pieces,Total Pieces/L,Sample Jar Material,Plastic Type,Lab Notes,,,0
2690,3/16/2017,2017,12:50,Rhein River,47.4034,8.3636,7,Shore,Europe,Switzerland,River,River,Rheinfall,0.15,No,Gravel (small beetle to tennis ball size),,1,1,Medium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Plastic,1,"No plastics found. One natural white filament found (<1.5mm), one natural transparent filament found (1.6-3.1mm).",,,
2692,3/18/2017,2017,17:45,River in Tessin,46.3017,8.4259,5,Shore,Europe,Italy,River,River;Roads present,Freeway,0.2,Yes,Boulder (car to basketball size),,1,1,Medium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Plastic,1,No plastics found. Found 3 natural blue filaments (<1.5mm).,,,
2696,3/16/2017,2017,19:00,"San Diego Creek adjacent to Riparian View, north of Campus Drive",33.660366,-117.840009,,Shore,North America,USA,River,River;Culvert/drain pipes present;Roads present,2% light brown spandex pants.  I didn't rinse my arms as water seemed unclean.,2,Yes,Unknown,,0.965,1,Heavy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Plastic,1,No plastics found. Heavy sediment load. ,,,
2698,3/21/2017,2017,11:00,"Palm Canyon, Anza Borrego State Park",33.280252,-116.433037,,Shore,North America,USA,River,Stream;Remote Area,"2% light brown spandex, 100% light blue polyester, I did not wash my hands,  shallow stream so had to cap out of the water",0.1,Yes,Cobbles (tennis ball to basketball size),,0.9,1,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Plastic,1,No plastics found. Sample bottle had orange lid. Very low sediment load. ,,,
2700,3/15/2017,2017,8:00,Havasupai Fall Grand Canyon Arizona,36.255231,-112.698077,12.77777778,Wading,North America,USA,River,River,Indian Reservation up stream. This is a very popular backpacking destination with maybe 200+ people swimming in and around the falls on a hot summer day ,2,Yes,Bedrock/Hardpan,,1.05,1,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0.9523809524,Plastic,1,"Other"" color filament was pink. Several natural transparent fibers found",,,
2701,3/17/2017,2017,8:00,Virgin River at Zion Visitor Center,37.20045,-112.98788,12.77777778,Wading,North America,USA,River,River,"Zion National Park gets a TON of visitors that hike the Narrows (a hike in the river up through the upper canyon), and canyoneers who spend a lot of time in the water. There is also a high number of people just hiking near the river. The sample contains a little sediment, wasn't sure what the threshold for that was. ",2,Yes,Sand (gritty between fingers),,1,1,Heavy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Plastic,1,Sample's sediment load was too high to count.,,,
2705,11/4/2016,2016,18:35,"Dam Site Rapid (Batoka Gorge), Zambezi River, Zambia",-17.907191,26.23577,24,,Africa,Zambia,River,,Taken just below a rapid with layers of basalt rock and white sandy beaches nearby,45.72,Yes,Bedrock/Hardpan;Boulder (car to basketball size),,1.05,1,Medium,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0,3,2.857142857,Plastic,1,The black piece was faded. Three bright blue cotton fibers. Small filtration app.,,,
2707,4/1/2017,2017,16:14,"methow river Winthrop, WA",48.4739348,-120.1776879,3.333333333,Wading,North America,USA,River,River,,0.3048,Yes,Cobbles (tennis ball to basketball size),,1.1,1,Medium,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1.818181818,Plastic,7,Blue filament was removed for inspection.,,,
2721,3/30/2017,2017,15:27,moody brook,-51.68556,-57.922553,,Shore,South America,Falkland Islands,Stream,Stream;Rural Area,just outside to west of Stanley.  near a few farm type buildings and horses.  plastic bag in stream.  at least one plastic bottle in nearby grass,0.15,Yes,Gravel (small beetle to tennis ball size);Gravel (small beetle to tennis ball size),,1.025,2,Medium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Plastic,1,Zero plastics. The second filter was processed on the small filtration app.,,,
2723,2/12/2017,2017,12:30,"Gulmarg, India",34.029753,74.365408,2,Wading,Asia,India,Stream,;Stream,Downhill of small cafeteria on the ski area. Snow was surrounding the stream opening,0.5,Yes,;Cobbles (tennis ball to basketball size),,0.905,,Low,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2.209944751,Plastic,1,Sample bottle had teal lid. ,,,
2736,11/3/2016,2016,14:00,gorge in Karijini National Park,-22.417377,118.402113,,Shore,Australia,Australia,Stream,;Stream,,,Yes,;Bedrock/Hardpan,,1,1,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Plastic,1,No plastics found. Sample container was blue and red. ,,,
2763,3/31/2017,2017,16:30,"Red Creek, WV ",38.979266,-79.388498,4.444444444,Wading,North America,USA,Stream,Stream,Red Creek is located in the Dolly Sods Wilderness in the Monongahela National Forest. Sample site was just above confluence of Little Stonecoal Creek into Red Creek ,0.6096,Yes,Cobbles (tennis ball to basketball size),,1,1,Heavy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Plastic,1,No plastics found. Sample container had a blue lid. ,,,
2764,4/2/2017,2017,14:12,"Red Run, WV ",39.062517,-79.532856,4.444444444,Wading,North America,USA,Stream,Stream,Red Run is a fly fishing recreation area within the Monongahela National Forest and Blackwater Falls State Park ,0.6096,Yes,Cobbles (tennis ball to basketball size),,1,1,Medium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Plastic,1,"No plastics found. Sample container had a black lid. Sample was split over two filters. Filter 1: volume of 0.650L, counted from 20:32-20:36. Filter 2: volume of 0.350L, counted from 20:36-20:44, one suspect blue filament (<1.5mm) snapped after much sawing with forceps. ",,,
2765,4/9/2017,2017,16:00,"Otter Creek, WV",39.02106,-79.65056,5.555555556,Wading,North America,USA,Stream,Stream,Otter Creek is a major watershed and part of the Otter Creek Wilderness in the Monongahela National Forest ,1,Yes,Boulder (car to basketball size);Cobbles (tennis ball to basketball size);Gravel (small beetle to tennis ball size),,1,1,Medium,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,Plastic,1,Original longitude: -7965056. Assumed to be -79.65056.,,,
2766,3/28/2017,2017,9:26,Rio Grande River - Downstream of Presidio,29.51921,-104.28679,20.02,Wading,North America,USA,River,River;Rural Area,Rio Conchos is approximately 8 river miles upstream of site and carries wastewater from Mexico. Wastewater treatment is unknown.,0.2032,Yes,Gravel (small beetle to tennis ball size),,1.333,2,Heavy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,3,0,3,2.250562641,Stainless steel,,Other color: blue and clear. Examined for FTIR analysis 10Jun2017; removed one <1.5mm blue/clear filament.,,,
2767,3/29/2017,2017,9:26,Rio Grande River - At Big Bend State Park (Contrabando site),29.27891,-103.84127,18.36,Wading,North America,USA,River,River;Remote Area,Very little disturbance to this segment of the river. No obvious signs of contamination.,0.2032,Yes,Boulder (car to basketball size),,1.307,2,Heavy,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,3.060443764,Stainless steel,,"Blue fragment. There were red, blue, and black cotton fibers",,,
2768,3/30/2017,2017,12:12,Rio Grande River - At Big Bend National Park at Johnson Gage,29.03349,-103.38786,19.66,Wading,North America,USA,River,River;Remote Area,This is a least disturbed segment of the river in Big Bend National Park with no obvious sources of contamination,0.2032,Yes,Cobbles (tennis ball to basketball size);Gravel (small beetle to tennis ball size),,1.305,1,Heavy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,2,0,2,1.53256705,Stainless steel,,,,,
2769,4/5/2017,2017,14:15,"Upper San Marcos River downstream of the City of San Marcos, TX",29.85722,-97.89667,23,Wading,North America,USA,River,River;Urban Area,Cindy wore tan nylon chest waders. The river is heavily used by tubers and swimmers and so there are plastic trash sources in the area. The river is a spring-fed system in a city of 54K people.,0.8,No,Cobbles (tennis ball to basketball size),,1.315,1,Medium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Stainless steel,,Zero plastics,,,
2771,1/27/2017,2017,11:05,Lake Michigan,45.20853,-87.04064,,Dock/Jetty,North America,USA,Lake,,,0.1524,Yes,,,0.975,1,Low,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,4,0,4,4.102564103,Plastic,1,Small filtration app.,,,
2772,1/27/2017,2017,11:36,Green Bay (Sister Bay),45.19072,-87.11953,,Dock/Jetty,North America,USA,Lake,,,0.1524,Yes,,,1.025,1,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Plastic,1,Zero plastics,,,
2777,3/13/2017,2017,0:00,"Lake McKeller- Memphis, TN",35.0963,-90.0977,,Motorcraft,North America,USA,Lake,River;Lake/Pond;Industrial Area,Lake McKeller is a man made lake that flows directly into the Mississippi River.,2.1336,No,Sand (gritty between fingers),,1,1,Medium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,Plastic,1,One natural transparent filament found (1.6-3.1mm).,,,
2778,3/12/2017,2017,16:36,Merced River by the scenic drive from Yosmeite S exit ,37.4324,-119.4244,14,Shore,North America,USA,RIver,River,"Close to road, parking",0.5,Yes,Boulder (car to basketball size);Cobbles (tennis ball to basketball size);Gravel (small beetle to tennis ball size),,1.155,1,Medium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,2,1.731601732,Plastic,1,Sample bottle was blue. ,,,
2779,3/12/2017,2017,12:00,Under Vernall falls from the middle of where Merced river gets the widest on that part,37.7274,-119.5438,14,Other,North America,USA,River,River,"I took the samples from the middle of the river, hanging off from a boulder",1,Yes,Bedrock/Hardpan;Boulder (car to basketball size);Cobbles (tennis ball to basketball size),,1,1,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Plastic,1,"No plastics found. Sample bottle was blue. Found one red filament (<1.5mm) shredded, believed to be cotton. ",,,
2780,4/16/2017,2017,13:44,Lake Monroe Sailing Association Dock,39.06785858,-86.45577369,18.33333333,Dock/Jetty,North America,USA,Lake,Lake/Pond,,3,No,Unknown,,1,1,Medium,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,Plastic,1,,,,
2781,4/16/2017,2017,14:11,Lake Monroe Moores Creek Shelter shoreline,39.07120424,-86.45256599,18.33333333,Shore,North America,USA,Lake,Lake/Pond,Windy day- waves,0.5,Yes,Bedrock/Hardpan;Boulder (car to basketball size),,1.025,1,Heavy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Plastic,1,No plastics found. Sample bottle had blue lid.,,,
2782,4/16/2017,2017,14:50,Lake Monroe Moores Creek canoe launch shoreline,39.09576022,-86.41460477,18.33333333,Shore,North America,USA,Lake,Lake/Pond,,0.5,Yes,;Bedrock/Hardpan;Gravel (small beetle to tennis ball size);Mud/Silt/Clay (not gritty between fingers),,1.025,1,Heavy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Plastic,1,"No plastics found. Sample bottle had blue lid. Two natural filaments were found, one blue <1.5mm and one blue/white 1.6-3.1mm.",,,
2800,4/8/2017,2017,14:45,"Sand Canyon west of Highway 395, just south or Pearsonville, CA",35.775241,-117.915503,,Shore,North America,USA,Stream,;Stream;Remote Area,"BLM camping area.  a lot of target practice with plastic skeet targets,  100% tan polyester shirt, 2% tan spandex pants",0.1,Yes,;Sand (gritty between fingers),,1,1,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,Plastic,1,,,,
2801,4/9/2017,2017,7:30,"Short Canyon west of Highway 395, just south or Pearsonville, CA",35.775241,-117.915503,,Shore,North America,USA,Stream,;Stream;Remote Area,"BLM camping area.    100% light green shirt, 2% tan spandex pants",0.1,Yes,;Sand (gritty between fingers),,0.99,1,Medium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1.01010101,0,,"Sample container had orange lid. Sediment clumps were filled with transparent fiber-like crystals (?), fragile.",,,
2802,4/18/2017,2017,17:30,"Meadow River, WV",38.12698,-80.88608,13.88888889,Wading,North America,USA,River,;River,"The Meadow River is a major recreational waterway for kayakers and climbers on its sheer cliffs. A 1000-year flood ravaged the Meadow in 2016, damaging homes upstream and scouring the riverbed, moving large boulders and depositing large debris along the floodplain.",3,Yes,;Gravel (small beetle to tennis ball size);Sand (gritty between fingers),,1,1,Heavy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,Plastic,1,"Other"" shape was film. """,,,
2803,4/11/2017,2017,19:15,"Quarry Run, WV - Near Henry Clay Iron Furnace in Coopers Rock State Forest",39.648286,-79.823396,12.77777778,Wading,North America,USA,Stream,Stream;Remote Area,"Sample was taken at Confluence of Clay Run into Quarry Run, at the site of the Henry Clay Iron Furnace - a defunct relic of the area's smelting days that stands as a high-use point of interest along several trails in Coopers Rock State Forest. ",0.6096,Yes,;Cobbles (tennis ball to basketball size);Gravel (small beetle to tennis ball size),,1,1,Medium,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,Plastic,1,,,,
